Driver,DriverNumber,FormattedLapTime,LapNumber,Stint,TyreLife,Compound,Team,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
ALB,23,1:52:396,8.0,1.0,8.0,SOFT,Toro Rosso,20.2,51.7,1014.0,False,41.3,219,0.9
ALB,23,1:53:486,9.0,1.0,9.0,SOFT,Toro Rosso,20.0,53.3,1013.9,False,41.3,231,1.4
ALB,23,1:54:507,10.0,1.0,10.0,SOFT,Toro Rosso,19.9,52.7,1013.9,False,41.1,206,0.8
ALB,23,1:53:454,11.0,1.0,11.0,SOFT,Toro Rosso,19.8,52.1,1013.9,False,41.1,201,0.9
ALB,23,1:49:317,14.0,2.0,2.0,MEDIUM,Toro Rosso,19.3,54.0,1013.7,False,40.2,8,1.0
ALB,23,1:48:270,15.0,2.0,3.0,MEDIUM,Toro Rosso,19.0,54.4,1013.7,False,39.9,0,1.6
ALB,23,1:48:311,16.0,2.0,4.0,MEDIUM,Toro Rosso,18.9,54.4,1013.7,False,39.8,226,1.0
ALB,23,1:48:210,17.0,2.0,5.0,MEDIUM,Toro Rosso,18.9,55.2,1013.8,False,39.6,270,1.5
ALB,23,1:49:976,18.0,2.0,6.0,MEDIUM,Toro Rosso,18.8,55.7,1013.8,False,39.5,2,1.4
ALB,23,1:48:799,19.0,2.0,7.0,MEDIUM,Toro Rosso,18.6,56.9,1013.6,False,39.1,346,0.5
ALB,23,1:48:091,20.0,2.0,8.0,MEDIUM,Toro Rosso,18.5,57.5,1013.8,False,39.0,188,0.8
ALB,23,1:48:312,21.0,2.0,9.0,MEDIUM,Toro Rosso,18.8,57.5,1013.8,False,39.0,237,1.5
ALB,23,1:48:071,22.0,2.0,10.0,MEDIUM,Toro Rosso,18.9,57.4,1013.8,False,39.1,238,1.8
ALB,23,1:47:407,23.0,2.0,11.0,MEDIUM,Toro Rosso,18.8,56.5,1013.8,False,38.7,231,2.7
ALB,23,1:47:473,24.0,2.0,12.0,MEDIUM,Toro Rosso,19.1,54.5,1013.8,False,38.7,250,0.7
ALB,23,1:49:251,25.0,2.0,13.0,MEDIUM,Toro Rosso,19.2,52.4,1013.8,False,38.5,214,1.9
ALB,23,1:48:555,26.0,2.0,14.0,MEDIUM,Toro Rosso,19.4,52.4,1013.8,False,38.5,207,1.9
ALB,23,1:49:656,27.0,2.0,15.0,MEDIUM,Toro Rosso,19.8,52.0,1013.7,False,38.5,241,1.7
ALB,23,1:47:727,28.0,2.0,16.0,MEDIUM,Toro Rosso,19.7,51.6,1013.7,False,38.3,204,2.9
ALB,23,1:47:470,29.0,2.0,17.0,MEDIUM,Toro Rosso,19.5,52.3,1013.6,False,38.0,208,1.7
ALB,23,1:47:241,30.0,2.0,18.0,MEDIUM,Toro Rosso,19.4,52.6,1013.7,False,37.9,214,1.2
ALB,23,1:48:690,31.0,2.0,19.0,MEDIUM,Toro Rosso,19.5,52.9,1013.6,False,37.7,168,1.6
ALB,23,1:48:061,32.0,2.0,20.0,MEDIUM,Toro Rosso,19.7,52.9,1013.7,False,37.6,225,1.6
ALB,23,1:48:533,33.0,2.0,21.0,MEDIUM,Toro Rosso,19.6,52.7,1013.6,False,37.6,263,1.8
ALB,23,1:47:182,34.0,2.0,22.0,MEDIUM,Toro Rosso,19.6,52.5,1013.6,False,37.4,171,1.4
ALB,23,1:47:294,35.0,2.0,23.0,MEDIUM,Toro Rosso,19.5,52.6,1013.7,False,37.5,207,1.5
ALB,23,1:47:326,36.0,2.0,24.0,MEDIUM,Toro Rosso,19.6,52.6,1013.7,False,37.5,217,1.7
ALB,23,1:48:461,37.0,2.0,25.0,MEDIUM,Toro Rosso,19.4,52.6,1013.6,False,37.3,202,1.6
ALB,23,1:46:677,38.0,2.0,26.0,MEDIUM,Toro Rosso,19.6,52.9,1013.6,False,37.3,190,1.0
ALB,23,1:47:534,41.0,2.0,29.0,MEDIUM,Toro Rosso,19.5,52.2,1013.6,False,36.3,167,1.0
ALB,23,1:48:161,42.0,2.0,30.0,MEDIUM,Toro Rosso,19.6,52.0,1013.6,False,36.3,278,1.3
ALB,23,1:47:647,43.0,2.0,31.0,MEDIUM,Toro Rosso,19.4,52.5,1013.6,False,35.6,222,1.6
ALB,23,1:47:568,44.0,2.0,32.0,MEDIUM,Toro Rosso,19.5,51.7,1013.6,False,35.6,190,1.4
ALB,23,1:46:184,45.0,2.0,33.0,MEDIUM,Toro Rosso,19.6,52.2,1013.7,False,35.8,208,1.6
ALB,23,1:48:420,46.0,2.0,34.0,MEDIUM,Toro Rosso,19.3,52.1,1013.7,False,35.5,209,1.7
ALB,23,1:46:227,47.0,2.0,35.0,MEDIUM,Toro Rosso,19.3,52.5,1013.6,False,35.3,191,1.3
ALB,23,1:46:234,48.0,2.0,36.0,MEDIUM,Toro Rosso,19.4,53.3,1013.7,False,34.8,210,1.6
ALB,23,1:45:754,49.0,2.0,37.0,MEDIUM,Toro Rosso,19.3,51.9,1013.6,False,34.7,208,1.8
ALB,23,1:45:851,50.0,2.0,38.0,MEDIUM,Toro Rosso,19.3,52.2,1013.6,False,34.4,221,1.4
KVY,26,1:50:837,2.0,1.0,7.0,SOFT,Toro Rosso,20.3,48.1,1013.9,False,42.4,221,0.6
KVY,26,1:50:422,3.0,1.0,8.0,SOFT,Toro Rosso,20.3,49.5,1013.8,False,41.8,208,1.1
KVY,26,1:53:963,4.0,1.0,9.0,SOFT,Toro Rosso,20.0,49.6,1013.9,False,41.8,218,1.7
KVY,26,1:49:399,7.0,2.0,2.0,MEDIUM,Toro Rosso,20.1,51.3,1013.9,False,41.4,0,1.0
KVY,26,1:49:170,8.0,2.0,3.0,MEDIUM,Toro Rosso,20.2,51.7,1014.0,False,41.3,219,0.9
KVY,26,1:48:875,9.0,2.0,4.0,MEDIUM,Toro Rosso,20.0,53.3,1013.9,False,41.3,231,1.4
KVY,26,1:48:697,10.0,2.0,5.0,MEDIUM,Toro Rosso,19.9,52.7,1013.9,False,41.1,206,0.8
KVY,26,1:49:360,11.0,2.0,6.0,MEDIUM,Toro Rosso,19.8,52.1,1013.9,False,41.1,201,0.9
KVY,26,1:48:914,12.0,2.0,7.0,MEDIUM,Toro Rosso,19.6,53.8,1013.9,False,41.0,0,0.8
KVY,26,1:49:450,13.0,2.0,8.0,MEDIUM,Toro Rosso,19.3,54.6,1013.9,False,40.5,322,1.2
KVY,26,1:48:689,14.0,2.0,9.0,MEDIUM,Toro Rosso,19.4,53.7,1013.8,False,40.2,1,0.8
KVY,26,1:49:103,15.0,2.0,10.0,MEDIUM,Toro Rosso,19.2,53.9,1013.8,False,40.1,14,1.2
KVY,26,1:48:187,16.0,2.0,11.0,MEDIUM,Toro Rosso,18.9,54.4,1013.7,False,39.8,226,1.0
KVY,26,1:48:461,17.0,2.0,12.0,MEDIUM,Toro Rosso,18.9,55.2,1013.8,False,39.6,270,1.5
KVY,26,1:48:320,18.0,2.0,13.0,MEDIUM,Toro Rosso,18.8,55.7,1013.8,False,39.5,2,1.4
KVY,26,1:48:879,19.0,2.0,14.0,MEDIUM,Toro Rosso,18.8,56.3,1013.8,False,39.1,186,1.2
KVY,26,1:49:555,20.0,2.0,15.0,MEDIUM,Toro Rosso,18.6,57.4,1013.7,False,38.9,132,1.2
KVY,26,1:48:485,21.0,2.0,16.0,MEDIUM,Toro Rosso,18.8,57.5,1013.8,False,39.0,237,1.5
KVY,26,1:48:284,22.0,2.0,17.0,MEDIUM,Toro Rosso,18.9,57.4,1013.8,False,39.1,238,1.8
KVY,26,1:47:874,23.0,2.0,18.0,MEDIUM,Toro Rosso,18.8,56.5,1013.8,False,38.7,231,2.7
KVY,26,1:50:998,24.0,2.0,19.0,MEDIUM,Toro Rosso,19.1,54.5,1013.8,False,38.7,250,0.7
KVY,26,1:47:929,25.0,2.0,20.0,MEDIUM,Toro Rosso,18.9,53.3,1013.8,False,38.6,210,1.7
KVY,26,1:47:801,26.0,2.0,21.0,MEDIUM,Toro Rosso,19.4,52.4,1013.8,False,38.5,207,1.9
KVY,26,1:48:146,27.0,2.0,22.0,MEDIUM,Toro Rosso,19.8,52.0,1013.7,False,38.5,241,1.7
KVY,26,1:47:681,28.0,2.0,23.0,MEDIUM,Toro Rosso,19.7,51.6,1013.7,False,38.3,204,2.9
KVY,26,1:47:998,29.0,2.0,24.0,MEDIUM,Toro Rosso,19.5,52.3,1013.6,False,38.0,208,1.7
KVY,26,1:48:013,30.0,2.0,25.0,MEDIUM,Toro Rosso,19.3,53.3,1013.7,False,37.9,202,1.7
KVY,26,2:20:906,31.0,2.0,26.0,MEDIUM,Toro Rosso,19.7,52.7,1013.7,False,37.7,212,1.8
KVY,26,1:56:335,32.0,2.0,27.0,MEDIUM,Toro Rosso,19.5,52.9,1013.7,False,37.5,0,1.5
HUL,27,1:51:512,2.0,1.0,2.0,SOFT,Renault,20.3,48.1,1013.9,False,42.4,221,0.6
HUL,27,1:50:755,3.0,1.0,3.0,SOFT,Renault,20.3,49.5,1013.8,False,41.8,208,1.1
HUL,27,1:50:614,4.0,1.0,4.0,SOFT,Renault,20.0,49.6,1013.9,False,41.8,218,1.7
HUL,27,1:54:333,5.0,1.0,5.0,SOFT,Renault,20.1,50.8,1014.0,False,41.5,218,1.6
HUL,27,1:52:906,7.0,1.0,7.0,SOFT,Renault,20.1,51.3,1014.0,False,41.5,244,0.8
HUL,27,1:49:595,10.0,2.0,2.0,MEDIUM,Renault,19.9,52.7,1013.9,False,41.1,206,0.8
HUL,27,1:51:159,11.0,2.0,3.0,MEDIUM,Renault,19.8,52.1,1013.9,False,41.1,201,0.9
HUL,27,1:49:989,12.0,2.0,4.0,MEDIUM,Renault,19.6,53.8,1013.9,False,41.0,0,0.8
HUL,27,1:49:033,13.0,2.0,5.0,MEDIUM,Renault,19.3,54.6,1013.9,False,40.5,322,1.2
HUL,27,1:49:270,14.0,2.0,6.0,MEDIUM,Renault,19.3,54.0,1013.7,False,40.2,8,1.0
HUL,27,1:48:565,15.0,2.0,7.0,MEDIUM,Renault,19.2,53.9,1013.8,False,40.1,14,1.2
HUL,27,1:49:982,16.0,2.0,8.0,MEDIUM,Renault,18.9,54.4,1013.7,False,39.8,226,1.0
HUL,27,1:48:075,17.0,2.0,9.0,MEDIUM,Renault,18.9,55.2,1013.8,False,39.6,270,1.5
HUL,27,1:48:261,18.0,2.0,10.0,MEDIUM,Renault,18.8,55.7,1013.8,False,39.5,2,1.4
HUL,27,1:48:498,19.0,2.0,11.0,MEDIUM,Renault,18.6,56.9,1013.6,False,39.1,346,0.5
HUL,27,1:48:834,20.0,2.0,12.0,MEDIUM,Renault,18.6,57.4,1013.7,False,38.9,132,1.2
HUL,27,1:48:773,21.0,2.0,13.0,MEDIUM,Renault,18.8,57.5,1013.8,False,39.0,237,1.5
HUL,27,1:48:717,22.0,2.0,14.0,MEDIUM,Renault,18.9,57.4,1013.8,False,39.1,238,1.8
HUL,27,1:48:629,23.0,2.0,15.0,MEDIUM,Renault,18.8,56.5,1013.8,False,38.7,231,2.7
HUL,27,1:49:383,24.0,2.0,16.0,MEDIUM,Renault,19.1,54.5,1013.8,False,38.7,250,0.7
HUL,27,1:49:807,25.0,2.0,17.0,MEDIUM,Renault,19.2,52.4,1013.8,False,38.5,214,1.9
HUL,27,1:50:116,26.0,2.0,18.0,MEDIUM,Renault,19.4,52.4,1013.8,False,38.5,207,1.9
HUL,27,1:51:350,27.0,2.0,19.0,MEDIUM,Renault,19.8,52.0,1013.7,False,38.5,241,1.7
HUL,27,1:48:963,28.0,2.0,20.0,MEDIUM,Renault,19.7,51.6,1013.7,False,38.3,204,2.9
HUL,27,1:48:688,29.0,2.0,21.0,MEDIUM,Renault,19.5,52.3,1013.6,False,38.0,208,1.7
HUL,27,1:48:518,30.0,2.0,22.0,MEDIUM,Renault,19.4,52.6,1013.7,False,37.9,214,1.2
HUL,27,1:49:699,31.0,2.0,23.0,MEDIUM,Renault,19.7,52.7,1013.7,False,37.7,212,1.8
HUL,27,1:48:447,32.0,2.0,24.0,MEDIUM,Renault,19.7,52.9,1013.7,False,37.6,225,1.6
HUL,27,1:48:762,33.0,2.0,25.0,MEDIUM,Renault,19.6,52.7,1013.6,False,37.6,263,1.8
HUL,27,1:47:935,36.0,3.0,2.0,SOFT,Renault,19.4,52.6,1013.7,False,37.4,236,1.1
HUL,27,1:47:462,37.0,3.0,3.0,SOFT,Renault,19.6,52.9,1013.6,False,37.3,255,1.7
HUL,27,1:50:841,41.0,3.0,7.0,SOFT,Renault,19.5,52.1,1013.6,False,36.3,207,0.9
HUL,27,1:47:757,42.0,3.0,8.0,SOFT,Renault,19.5,52.3,1013.5,False,36.2,20,1.7
HUL,27,1:47:407,43.0,3.0,9.0,SOFT,Renault,19.3,52.7,1013.5,False,35.4,204,1.4
HUL,27,1:47:501,44.0,3.0,10.0,SOFT,Renault,19.5,51.7,1013.6,False,35.6,190,1.4
HUL,27,1:47:737,45.0,3.0,11.0,SOFT,Renault,19.3,52.5,1013.6,False,35.6,246,2.2
HUL,27,1:48:463,46.0,3.0,12.0,SOFT,Renault,19.4,52.4,1013.7,False,35.4,243,2.0
HUL,27,1:48:269,47.0,3.0,13.0,SOFT,Renault,19.3,52.6,1013.6,False,35.3,161,1.3
HUL,27,1:48:869,48.0,3.0,14.0,SOFT,Renault,19.3,52.7,1013.6,False,34.7,290,1.5
HUL,27,1:49:310,49.0,3.0,15.0,SOFT,Renault,19.3,51.9,1013.6,False,34.7,208,1.8
HUL,27,1:50:205,50.0,3.0,16.0,SOFT,Renault,19.3,51.5,1013.6,False,34.2,237,1.4
RIC,3,1:50:773,2.0,1.0,2.0,SOFT,Renault,20.3,48.1,1013.9,False,42.4,221,0.6
RIC,3,1:51:333,3.0,1.0,3.0,SOFT,Renault,20.3,49.5,1013.8,False,41.8,208,1.1
RIC,3,1:51:810,4.0,1.0,4.0,SOFT,Renault,20.0,49.6,1013.9,False,41.8,218,1.7
RIC,3,1:51:082,5.0,1.0,5.0,SOFT,Renault,20.1,50.8,1014.0,False,41.5,218,1.6
RIC,3,1:51:289,6.0,1.0,6.0,SOFT,Renault,20.1,51.1,1013.9,False,41.3,104,1.4
RIC,3,1:51:212,7.0,1.0,7.0,SOFT,Renault,20.1,51.3,1014.0,False,41.5,244,0.8
RIC,3,1:52:091,8.0,1.0,8.0,SOFT,Renault,20.2,51.7,1014.0,False,41.3,219,0.9
RIC,3,1:53:520,9.0,1.0,9.0,SOFT,Renault,20.0,53.3,1013.9,False,41.3,231,1.4
RIC,3,1:49:765,12.0,2.0,2.0,MEDIUM,Renault,19.6,53.8,1013.9,False,41.0,0,0.8
RIC,3,1:48:724,13.0,2.0,3.0,MEDIUM,Renault,19.3,54.6,1013.9,False,40.5,322,1.2
RIC,3,1:48:673,14.0,2.0,4.0,MEDIUM,Renault,19.3,54.0,1013.7,False,40.2,8,1.0
RIC,3,1:48:284,15.0,2.0,5.0,MEDIUM,Renault,19.2,53.9,1013.8,False,40.1,14,1.2
RIC,3,1:48:180,16.0,2.0,6.0,MEDIUM,Renault,18.9,54.4,1013.7,False,39.8,226,1.0
RIC,3,1:47:539,17.0,2.0,7.0,MEDIUM,Renault,18.9,55.2,1013.8,False,39.6,270,1.5
RIC,3,1:48:169,18.0,2.0,8.0,MEDIUM,Renault,18.8,55.7,1013.8,False,39.5,2,1.4
RIC,3,1:48:041,19.0,2.0,9.0,MEDIUM,Renault,18.6,56.9,1013.6,False,39.1,346,0.5
RIC,3,1:47:992,20.0,2.0,10.0,MEDIUM,Renault,18.6,57.4,1013.7,False,38.9,132,1.2
RIC,3,1:47:959,21.0,2.0,11.0,MEDIUM,Renault,18.8,57.5,1013.8,False,39.0,237,1.5
RIC,3,1:48:376,22.0,2.0,12.0,MEDIUM,Renault,18.9,57.4,1013.8,False,39.1,238,1.8
RIC,3,1:48:096,23.0,2.0,13.0,MEDIUM,Renault,18.8,56.5,1013.8,False,38.7,231,2.7
RIC,3,1:48:480,24.0,2.0,14.0,MEDIUM,Renault,19.1,54.5,1013.8,False,38.7,250,0.7
RIC,3,1:47:535,25.0,2.0,15.0,MEDIUM,Renault,18.9,53.3,1013.8,False,38.6,210,1.7
RIC,3,1:47:437,26.0,2.0,16.0,MEDIUM,Renault,19.4,52.4,1013.8,False,38.5,207,1.9
RIC,3,1:47:265,27.0,2.0,17.0,MEDIUM,Renault,19.8,52.0,1013.7,False,38.5,241,1.7
RIC,3,1:47:277,28.0,2.0,18.0,MEDIUM,Renault,19.7,51.6,1013.7,False,38.3,204,2.9
RIC,3,1:46:767,29.0,2.0,19.0,MEDIUM,Renault,19.5,52.3,1013.6,False,38.0,208,1.7
RIC,3,1:47:791,30.0,2.0,20.0,MEDIUM,Renault,19.3,53.3,1013.7,False,37.9,202,1.7
VER,33,1:49:238,2.0,1.0,6.0,SOFT,Red Bull Racing,20.3,48.1,1013.9,False,42.4,221,0.6
VER,33,1:49:552,3.0,1.0,7.0,SOFT,Red Bull Racing,20.3,49.5,1013.8,False,41.8,208,1.1
VER,33,1:49:338,4.0,1.0,8.0,SOFT,Red Bull Racing,20.0,49.6,1013.9,False,41.8,218,1.7
VER,33,1:49:563,5.0,1.0,9.0,SOFT,Red Bull Racing,20.1,50.4,1013.8,False,41.7,260,0.8
VER,33,1:49:568,6.0,1.0,10.0,SOFT,Red Bull Racing,20.1,51.1,1013.9,False,41.3,104,1.4
VER,33,1:48:173,7.0,1.0,11.0,SOFT,Red Bull Racing,20.1,51.3,1014.0,False,41.5,244,0.8
VER,33,1:48:969,8.0,1.0,12.0,SOFT,Red Bull Racing,20.2,51.7,1014.0,False,41.3,219,0.9
VER,33,1:49:116,9.0,1.0,13.0,SOFT,Red Bull Racing,20.0,53.3,1013.9,False,41.3,231,1.4
VER,33,1:50:120,10.0,1.0,14.0,SOFT,Red Bull Racing,19.7,53.0,1013.8,False,41.0,329,0.7
VER,33,1:49:243,11.0,1.0,15.0,SOFT,Red Bull Racing,19.8,52.1,1013.8,False,41.0,108,1.7
VER,33,1:48:735,12.0,1.0,16.0,SOFT,Red Bull Racing,19.8,53.1,1013.8,False,41.0,19,1.4
VER,33,1:49:243,13.0,1.0,17.0,SOFT,Red Bull Racing,19.5,55.0,1013.9,False,40.3,199,1.1
VER,33,1:46:320,16.0,2.0,2.0,MEDIUM,Red Bull Racing,18.9,54.4,1013.7,False,39.8,226,1.0
VER,33,1:46:941,17.0,2.0,3.0,MEDIUM,Red Bull Racing,18.7,55.3,1013.8,False,39.9,209,1.1
VER,33,1:46:487,18.0,2.0,4.0,MEDIUM,Red Bull Racing,18.8,55.7,1013.8,False,39.5,2,1.4
VER,33,1:45:919,19.0,2.0,5.0,MEDIUM,Red Bull Racing,18.8,56.3,1013.8,False,39.1,186,1.2
VER,33,1:45:569,20.0,2.0,6.0,MEDIUM,Red Bull Racing,18.6,57.4,1013.7,False,38.9,132,1.2
VER,33,1:45:529,21.0,2.0,7.0,MEDIUM,Red Bull Racing,18.5,57.5,1013.8,False,39.0,188,0.8
VER,33,1:45:660,22.0,2.0,8.0,MEDIUM,Red Bull Racing,18.8,56.8,1013.8,False,39.1,240,1.8
VER,33,1:45:387,23.0,2.0,9.0,MEDIUM,Red Bull Racing,18.7,56.9,1013.8,False,38.6,199,1.6
VER,33,1:45:625,24.0,2.0,10.0,MEDIUM,Red Bull Racing,19.0,56.2,1013.7,False,38.7,173,1.5
VER,33,1:45:825,25.0,2.0,11.0,MEDIUM,Red Bull Racing,18.9,53.3,1013.8,False,38.6,210,1.7
VER,33,1:45:748,26.0,2.0,12.0,MEDIUM,Red Bull Racing,19.2,52.4,1013.8,False,38.5,214,1.9
VER,33,1:45:559,27.0,2.0,13.0,MEDIUM,Red Bull Racing,19.5,52.2,1013.7,False,38.5,194,1.8
VER,33,1:45:813,28.0,2.0,14.0,MEDIUM,Red Bull Racing,19.7,51.6,1013.7,False,38.4,256,1.7
VER,33,1:45:910,29.0,2.0,15.0,MEDIUM,Red Bull Racing,19.7,52.3,1013.7,False,38.1,222,1.5
VER,33,1:45:576,30.0,2.0,16.0,MEDIUM,Red Bull Racing,19.5,52.3,1013.6,False,38.0,208,1.7
VER,33,1:45:051,31.0,2.0,17.0,MEDIUM,Red Bull Racing,19.4,52.6,1013.7,False,37.9,214,1.2
VER,33,1:46:613,32.0,2.0,18.0,MEDIUM,Red Bull Racing,19.7,52.7,1013.7,False,37.7,212,1.8
VER,33,1:45:046,33.0,2.0,19.0,MEDIUM,Red Bull Racing,19.5,52.9,1013.7,False,37.5,0,1.5
VER,33,1:46:184,34.0,2.0,20.0,MEDIUM,Red Bull Racing,19.6,52.7,1013.6,False,37.6,263,1.8
VER,33,1:45:624,35.0,2.0,21.0,MEDIUM,Red Bull Racing,19.6,52.5,1013.6,False,37.4,171,1.4
VER,33,1:45:109,36.0,2.0,22.0,MEDIUM,Red Bull Racing,19.5,52.6,1013.7,False,37.5,207,1.5
VER,33,1:45:169,37.0,2.0,23.0,MEDIUM,Red Bull Racing,19.4,52.6,1013.7,False,37.4,236,1.1
VER,33,1:45:428,38.0,2.0,24.0,MEDIUM,Red Bull Racing,19.4,52.6,1013.6,False,37.3,202,1.6
VER,33,1:44:794,39.0,2.0,25.0,MEDIUM,Red Bull Racing,19.6,52.9,1013.6,False,37.3,190,1.0
VER,33,1:46:111,42.0,2.0,28.0,MEDIUM,Red Bull Racing,19.5,52.2,1013.6,False,36.3,167,1.0
VER,33,1:45:706,43.0,2.0,29.0,MEDIUM,Red Bull Racing,19.6,52.0,1013.6,False,36.3,278,1.3
VER,33,1:45:494,44.0,2.0,30.0,MEDIUM,Red Bull Racing,19.4,52.5,1013.6,False,35.6,222,1.6
VER,33,1:45:792,45.0,2.0,31.0,MEDIUM,Red Bull Racing,19.5,51.7,1013.6,False,35.6,190,1.4
VER,33,1:44:937,46.0,2.0,32.0,MEDIUM,Red Bull Racing,19.6,52.2,1013.7,False,35.8,208,1.6
VER,33,1:46:047,47.0,2.0,33.0,MEDIUM,Red Bull Racing,19.3,52.1,1013.7,False,35.5,209,1.7
VER,33,1:45:477,48.0,2.0,34.0,MEDIUM,Red Bull Racing,19.3,52.5,1013.6,False,35.3,191,1.3
VER,33,1:45:776,49.0,2.0,35.0,MEDIUM,Red Bull Racing,19.4,53.3,1013.7,False,34.8,210,1.6
VER,33,1:46:449,50.0,2.0,36.0,MEDIUM,Red Bull Racing,19.3,51.9,1013.6,False,34.7,208,1.8
VER,33,1:46:921,51.0,2.0,37.0,MEDIUM,Red Bull Racing,19.3,52.2,1013.6,False,34.4,221,1.4
NOR,4,1:50:771,2.0,1.0,7.0,SOFT,McLaren,20.3,48.1,1013.9,False,42.4,221,0.6
NOR,4,1:50:172,3.0,1.0,8.0,SOFT,McLaren,20.3,49.5,1013.8,False,41.8,208,1.1
NOR,4,1:49:618,4.0,1.0,9.0,SOFT,McLaren,20.0,49.6,1013.9,False,41.8,218,1.7
NOR,4,1:49:594,5.0,1.0,10.0,SOFT,McLaren,20.1,50.4,1013.8,False,41.7,260,0.8
NOR,4,1:51:403,6.0,1.0,11.0,SOFT,McLaren,20.1,51.1,1013.9,False,41.3,104,1.4
NOR,4,1:50:950,7.0,1.0,12.0,SOFT,McLaren,20.1,51.3,1014.0,False,41.5,244,0.8
NOR,4,1:52:270,8.0,1.0,13.0,SOFT,McLaren,20.2,51.7,1014.0,False,41.3,219,0.9
NOR,4,1:48:536,11.0,2.0,2.0,MEDIUM,McLaren,19.8,52.1,1013.9,False,41.1,201,0.9
NOR,4,1:51:454,12.0,2.0,3.0,MEDIUM,McLaren,19.6,53.8,1013.9,False,41.0,0,0.8
NOR,4,1:48:752,13.0,2.0,4.0,MEDIUM,McLaren,19.3,54.6,1013.9,False,40.5,322,1.2
NOR,4,1:48:716,14.0,2.0,5.0,MEDIUM,McLaren,19.4,53.7,1013.8,False,40.2,1,0.8
NOR,4,1:48:383,15.0,2.0,6.0,MEDIUM,McLaren,19.2,53.9,1013.8,False,40.1,14,1.2
NOR,4,1:48:056,16.0,2.0,7.0,MEDIUM,McLaren,18.9,54.4,1013.7,False,39.8,226,1.0
NOR,4,1:47:737,17.0,2.0,8.0,MEDIUM,McLaren,18.9,55.2,1013.8,False,39.6,270,1.5
NOR,4,1:47:864,18.0,2.0,9.0,MEDIUM,McLaren,18.8,55.7,1013.8,False,39.5,2,1.4
NOR,4,1:47:758,19.0,2.0,10.0,MEDIUM,McLaren,18.8,56.3,1013.8,False,39.1,186,1.2
NOR,4,1:47:733,20.0,2.0,11.0,MEDIUM,McLaren,18.6,57.4,1013.7,False,38.9,132,1.2
NOR,4,1:47:763,21.0,2.0,12.0,MEDIUM,McLaren,18.8,57.5,1013.8,False,39.0,237,1.5
NOR,4,1:47:629,22.0,2.0,13.0,MEDIUM,McLaren,18.9,57.4,1013.8,False,39.1,238,1.8
NOR,4,1:47:578,23.0,2.0,14.0,MEDIUM,McLaren,18.8,56.5,1013.8,False,38.7,231,2.7
NOR,4,1:47:438,24.0,2.0,15.0,MEDIUM,McLaren,19.0,56.2,1013.7,False,38.7,173,1.5
NOR,4,1:47:552,25.0,2.0,16.0,MEDIUM,McLaren,18.9,53.3,1013.8,False,38.6,210,1.7
NOR,4,1:47:646,26.0,2.0,17.0,MEDIUM,McLaren,19.4,52.4,1013.8,False,38.5,207,1.9
NOR,4,1:47:227,27.0,2.0,18.0,MEDIUM,McLaren,19.8,52.0,1013.7,False,38.5,241,1.7
NOR,4,1:47:484,28.0,2.0,19.0,MEDIUM,McLaren,19.7,51.6,1013.7,False,38.4,256,1.7
NOR,4,1:47:816,29.0,2.0,20.0,MEDIUM,McLaren,19.7,52.3,1013.7,False,38.1,222,1.5
NOR,4,1:47:307,30.0,2.0,21.0,MEDIUM,McLaren,19.3,53.3,1013.7,False,37.9,202,1.7
NOR,4,1:47:530,31.0,2.0,22.0,MEDIUM,McLaren,19.5,52.9,1013.6,False,37.7,168,1.6
NOR,4,1:46:933,32.0,2.0,23.0,MEDIUM,McLaren,19.7,52.9,1013.7,False,37.6,225,1.6
NOR,4,1:48:055,33.0,2.0,24.0,MEDIUM,McLaren,19.5,52.9,1013.7,False,37.5,0,1.5
NOR,4,1:47:314,34.0,2.0,25.0,MEDIUM,McLaren,19.7,52.2,1013.6,False,37.6,179,1.2
NOR,4,1:47:327,35.0,2.0,26.0,MEDIUM,McLaren,19.7,52.6,1013.6,False,37.5,212,2.0
NOR,4,1:46:275,36.0,2.0,27.0,MEDIUM,McLaren,19.6,52.6,1013.7,False,37.5,217,1.7
NOR,4,1:46:975,37.0,2.0,28.0,MEDIUM,McLaren,19.4,52.6,1013.6,False,37.3,202,1.6
NOR,4,1:46:637,38.0,2.0,29.0,MEDIUM,McLaren,19.6,52.9,1013.6,False,37.3,255,1.7
NOR,4,1:46:130,41.0,3.0,5.0,SOFT,McLaren,19.5,52.2,1013.6,False,36.3,167,1.0
NOR,4,1:45:646,42.0,3.0,6.0,SOFT,McLaren,19.6,52.0,1013.6,False,36.3,278,1.3
NOR,4,1:45:394,43.0,3.0,7.0,SOFT,McLaren,19.5,52.3,1013.5,False,36.2,20,1.7
NOR,4,1:46:514,44.0,3.0,8.0,SOFT,McLaren,19.3,52.7,1013.5,False,35.4,204,1.4
NOR,4,1:46:680,45.0,3.0,9.0,SOFT,McLaren,19.6,52.2,1013.7,False,35.8,208,1.6
NOR,4,1:47:948,46.0,3.0,10.0,SOFT,McLaren,19.3,52.1,1013.7,False,35.5,209,1.7
NOR,4,1:47:301,47.0,3.0,11.0,SOFT,McLaren,19.3,52.5,1013.6,False,35.3,191,1.3
NOR,4,1:47:289,48.0,3.0,12.0,SOFT,McLaren,19.3,52.6,1013.6,False,35.3,161,1.3
